Date,Symbol,Open,High,Low,Close,Adj Close,Volume
2024-10-15,RTX,125.97000122070312,126.81999969482422,124.69999694824219,125.02999877929688,124.36763000488281,7521300
2024-10-16,RTX,124.7699966430664,126.23999786376953,124.19999694824219,126.22000122070312,125.55133056640625,3127400
2024-10-17,RTX,126.47000122070312,127.0,125.12999725341797,125.75,125.08381652832031,2463700
2024-10-18,RTX,126.1500015258789,126.2699966430664,125.04000091552734,125.91999816894531,125.25291442871094,4356300
2024-10-21,RTX,125.9000015258789,126.43000030517578,124.69999694824219,125.9000015258789,125.23302459716797,4768600
2024-10-22,RTX,127.98999786376953,128.6999969482422,123.52999877929688,125.52999877929688,124.86498260498047,5746100
2024-10-23,RTX,126.91000366210938,127.5,125.62999725341797,127.20999908447266,126.53608703613281,5451400
2024-10-24,RTX,126.37999725341797,126.68000030517578,125.12000274658203,125.16999816894531,124.50688934326172,4171800
2024-10-25,RTX,126.05999755859375,126.25,124.80000305175781,125.16000366210938,124.4969482421875,4716200
2024-10-28,RTX,125.2300033569336,125.91000366210938,124.62999725341797,125.43000030517578,124.76551818847656,4453200
2024-10-29,RTX,125.41000366210938,125.5,122.68000030517578,122.79000091552734,122.1395034790039,5102700
2024-10-30,RTX,122.33999633789062,122.80999755859375,121.75,121.86000061035156,121.21442413330078,4852100
2024-10-31,RTX,121.30000305175781,122.08999633789062,120.58000183105469,120.98999786376953,120.34903717041016,4112700
2024-11-01,RTX,121.5,121.62000274658203,118.73999786376953,118.75,118.12090301513672,5234900
2024-11-04,RTX,119.06999969482422,119.62999725341797,117.83000183105469,118.0,117.3748779296875,6856100
2024-11-05,RTX,118.48999786376953,119.0999984741211,117.69999694824219,118.9800033569336,118.34968566894531,8093600
2024-11-06,RTX,122.55000305175781,122.86000061035156,120.26000213623047,121.58999633789062,120.94585418701172,9631900
2024-11-07,RTX,122.0,122.25,119.95999908447266,120.08000183105469,119.44385528564453,4415200
2024-11-08,RTX,120.94999694824219,124.22000122070312,120.9000015258789,123.55000305175781,122.89547729492188,6381600
2024-11-11,RTX,124.08000183105469,125.54000091552734,124.0199966430664,124.55999755859375,123.9001235961914,4012300
2024-11-12,RTX,124.88999938964844,125.27999877929688,122.30000305175781,123.37000274658203,122.7164306640625,3896200
2024-11-13,RTX,123.37999725341797,123.94999694824219,122.95999908447266,123.75,123.09441375732422,2802500
2024-11-14,RTX,123.19999694824219,123.5,117.55999755859375,118.91999816894531,118.29000091552734,6113200
2024-11-15,RTX,118.1500015258789,118.8499984741211,117.12999725341797,118.52999877929688,118.52999877929688,6970500
2024-11-18,RTX,118.37000274658203,119.72000122070312,118.37000274658203,119.38999938964844,119.38999938964844,4462300
2024-11-19,RTX,121.23999786376953,121.3499984741211,118.5,118.95999908447266,118.95999908447266,4654100
2024-11-20,RTX,118.8499984741211,119.27999877929688,117.66999816894531,119.1500015258789,119.1500015258789,3990700
2024-11-21,RTX,119.5999984741211,120.87999725341797,118.86000061035156,120.52999877929688,120.52999877929688,4847900
2024-11-22,RTX,120.72000122070312,121.87999725341797,120.5,120.7699966430664,120.7699966430664,3585200
2024-11-25,RTX,120.36000061035156,121.0,118.0199966430664,118.6500015258789,118.6500015258789,8322400
2024-11-26,RTX,118.87000274658203,121.04000091552734,118.58999633789062,120.61000061035156,120.61000061035156,3175800
2024-11-27,RTX,121.04000091552734,121.75,120.33000183105469,120.33999633789062,120.33999633789062,3604000
2024-11-29,RTX,120.68000030517578,121.87000274658203,120.66000366210938,121.83000183105469,121.83000183105469,2728600
2024-12-02,RTX,121.83000183105469,121.98999786376953,118.54000091552734,118.68000030517578,118.68000030517578,4468700
2024-12-03,RTX,119.0199966430664,119.44999694824219,117.88999938964844,118.0999984741211,118.0999984741211,3620300
2024-12-04,RTX,117.76000213623047,119.37000274658203,117.5,119.2300033569336,119.2300033569336,3774300
2024-12-05,RTX,118.80000305175781,119.01000213623047,117.69000244140625,118.5199966430664,118.5199966430664,3328800
2024-12-06,RTX,118.0199966430664,118.3499984741211,117.4000015258789,117.98999786376953,117.98999786376953,4792100
2024-12-09,RTX,117.3499984741211,117.8499984741211,114.22000122070312,116.58000183105469,116.58000183105469,7255400
