Date,Symbol,Open,High,Low,Close,Adj Close,Volume
2024-09-17,ALLY,33.22999954223633,34.689998626708984,33.22999954223633,33.7599983215332,33.471038818359375,5275900
2024-09-18,ALLY,33.7400016784668,34.86000061035156,33.70000076293945,34.04999923706055,33.7585563659668,6085900
2024-09-19,ALLY,34.61000061035156,35.220001220703125,34.189998626708984,34.959999084472656,34.660770416259766,5480800
2024-09-20,ALLY,34.91999816894531,35.04999923706055,34.2400016784668,34.47999954223633,34.184879302978516,4588600
2024-09-23,ALLY,34.5099983215332,35.119998931884766,33.970001220703125,33.9900016784668,33.699073791503906,3925300
2024-09-24,ALLY,34.130001068115234,34.290000915527344,33.7400016784668,34.18000030517578,33.887447357177734,3554100
2024-09-25,ALLY,34.20000076293945,34.779998779296875,34.06100082397461,34.619998931884766,34.32367706298828,3993700
2024-09-26,ALLY,34.47999954223633,34.880001068115234,34.029998779296875,34.81999969482422,34.521968841552734,3265000
2024-09-27,ALLY,35.2400016784668,35.474998474121094,34.86000061035156,34.970001220703125,34.670684814453125,2410100
2024-09-30,ALLY,34.93000030517578,35.59000015258789,34.70199966430664,35.59000015258789,35.285377502441406,3169800
2024-10-01,ALLY,35.310001373291016,35.47999954223633,34.369998931884766,34.709999084472656,34.412906646728516,3043100
2024-10-02,ALLY,34.65999984741211,35.060001373291016,34.36000061035156,34.540000915527344,34.24436569213867,1843400
2024-10-03,ALLY,34.25,34.65999984741211,34.04999923706055,34.459999084472656,34.16504669189453,2139300
2024-10-04,ALLY,35.279998779296875,35.5,34.82500076293945,35.119998931884766,34.819400787353516,2563100
2024-10-07,ALLY,35.11000061035156,35.481998443603516,34.880001068115234,35.20000076293945,34.89871597290039,3600800
2024-10-08,ALLY,35.13999938964844,35.290000915527344,34.45000076293945,34.880001068115234,34.58145523071289,2046400
2024-10-09,ALLY,34.880001068115234,35.349998474121094,34.70000076293945,35.310001373291016,35.007774353027344,2782600
2024-10-10,ALLY,35.08000183105469,35.7400016784668,34.869998931884766,35.11000061035156,34.809486389160156,4025100
2024-10-11,ALLY,35.2599983215332,35.814998626708984,35.2599983215332,35.65999984741211,35.35477828979492,4719500
2024-10-14,ALLY,35.540000915527344,36.025001525878906,35.220001220703125,35.790000915527344,35.483665466308594,4189100
2024-10-15,ALLY,36.0,36.279998779296875,34.90999984741211,34.970001220703125,34.670684814453125,7670300
2024-10-16,ALLY,35.560001373291016,36.0,35.20000076293945,35.939998626708984,35.632381439208984,5597100
2024-10-17,ALLY,35.849998474121094,36.064998626708984,35.650001525878906,35.84000015258789,35.53323745727539,5118000
