Date,Symbol,Open,High,Low,Close,Adj Close,Volume
2024-03-19,CMTG,9.75,9.920000076293945,9.609999656677246,9.720000267028809,9.170793533325195,227000
2024-03-20,CMTG,9.640000343322754,9.920000076293945,9.380000114440918,9.779999732971191,9.22740364074707,432400
2024-03-21,CMTG,9.84000015258789,10.050000190734863,9.829999923706055,9.949999809265137,9.387798309326172,241400
2024-03-22,CMTG,9.920000076293945,9.920000076293945,9.640000343322754,9.699999809265137,9.151924133300781,216800
2024-03-25,CMTG,9.739999771118164,9.829999923706055,9.640000343322754,9.640000343322754,9.095314025878906,113100
2024-03-26,CMTG,9.75,9.75,9.395000457763672,9.449999809265137,8.916049003601074,226200
2024-03-27,CMTG,9.300000190734863,9.470000267028809,9.295000076293945,9.430000305175781,9.138951301574707,162700
2024-03-28,CMTG,9.4399995803833,9.789999961853027,9.4399995803833,9.760000228881836,9.458765983581543,380800
2024-04-01,CMTG,9.789999961853027,9.789999961853027,9.494999885559082,9.569999694824219,9.274629592895508,229200
2024-04-02,CMTG,9.449999809265137,9.479999542236328,9.220000267028809,9.34000015258789,9.051728248596191,196500
2024-04-03,CMTG,9.239999771118164,9.420000076293945,9.229999542236328,9.350000381469727,9.061420440673828,131500
2024-04-04,CMTG,9.510000228881836,9.65999984741211,9.329999923706055,9.350000381469727,9.061420440673828,194700
2024-04-05,CMTG,9.289999961853027,9.395000457763672,9.229999542236328,9.359999656677246,9.071110725402832,141500
2024-04-08,CMTG,9.449999809265137,9.479999542236328,9.380000114440918,9.390000343322754,9.10018539428711,77800
2024-04-09,CMTG,9.420000076293945,9.539999961853027,9.350000381469727,9.510000228881836,9.216482162475586,118300
2024-04-10,CMTG,9.130000114440918,9.130000114440918,8.369999885559082,8.5,8.237654685974121,599300
2024-04-11,CMTG,8.529999732971191,8.920000076293945,8.510000228881836,8.869999885559082,8.596234321594238,296100
2024-04-12,CMTG,8.800000190734863,8.8100004196167,8.619999885559082,8.680000305175781,8.41209888458252,163600
2024-04-15,CMTG,8.75,8.880000114440918,8.550000190734863,8.680000305175781,8.41209888458252,266700
