Date,Symbol,Open,High,Low,Close,Adj Close,Volume
2023-12-18,MSCI,531.8200073242188,536.4199829101562,525.260009765625,532.8599853515625,531.3715209960938,564225
2023-12-19,MSCI,535.0,544.239990234375,534.7999877929688,542.530029296875,541.0145874023438,350957
2023-12-20,MSCI,541.719970703125,555.780029296875,540.1400146484375,540.1799926757812,538.6710815429688,337479
2023-12-21,MSCI,544.4299926757812,553.4299926757812,541.3200073242188,553.02001953125,551.4752807617188,317182
2023-12-22,MSCI,554.75,562.6950073242188,554.75,562.280029296875,560.7094116210938,384863
2023-12-26,MSCI,562.280029296875,563.3499755859375,558.4400024414062,561.27001953125,559.7022094726562,145501
2023-12-27,MSCI,561.5700073242188,566.9281005859375,561.5700073242188,565.6199951171875,564.0400390625,195003
2023-12-28,MSCI,566.9299926757812,573.1799926757812,566.905029296875,570.5999755859375,569.006103515625,245258
2023-12-29,MSCI,569.4400024414062,573.3200073242188,563.8599853515625,565.6500244140625,564.0700073242188,271491
2024-01-02,MSCI,560.0399780273438,561.52001953125,551.0900268554688,555.7999877929688,554.2474365234375,364725
2024-01-03,MSCI,552.9099731445312,552.9099731445312,544.8400268554688,549.8699951171875,548.3340454101562,418577
2024-01-04,MSCI,547.3400268554688,562.322509765625,547.3400268554688,559.719970703125,558.156494140625,368603
2024-01-05,MSCI,556.2000122070312,560.2050170898438,536.35498046875,538.0499877929688,536.5470581054688,447086
2024-01-08,MSCI,541.9199829101562,543.260009765625,536.0700073242188,543.1500244140625,541.6328125,347417
2024-01-09,MSCI,537.8300170898438,546.7000122070312,537.8200073242188,539.75,538.2423095703125,358182
2024-01-10,MSCI,541.6300048828125,546.8300170898438,538.0,546.6599731445312,545.1329956054688,243420
2024-01-11,MSCI,549.780029296875,554.780029296875,546.0999755859375,550.280029296875,548.742919921875,867590
2024-01-12,MSCI,555.2999877929688,556.0,542.3099975585938,545.4600219726562,543.9364013671875,308625
2024-01-16,MSCI,541.0700073242188,543.52001953125,536.0800170898438,542.469970703125,540.9547119140625,604416
2024-01-17,MSCI,532.0,539.2999877929688,525.4600219726562,538.1599731445312,536.65673828125,538851
2024-01-18,MSCI,551.3499755859375,554.27001953125,539.3599853515625,546.4600219726562,544.93359375,615087
2024-01-19,MSCI,551.4000244140625,556.280029296875,545.0401000976562,553.9299926757812,552.3826904296875,380013
2024-01-22,MSCI,556.8300170898438,569.5999755859375,556.1699829101562,566.219970703125,564.6383666992188,455976
2024-01-23,MSCI,566.6300048828125,571.1860961914062,562.875,563.7999877929688,562.22509765625,362012
2024-01-24,MSCI,567.7899780273438,567.7899780273438,558.0900268554688,558.4600219726562,556.9000854492188,291488
2024-01-25,MSCI,558.6799926757812,559.5900268554688,549.3499755859375,554.77001953125,553.2203979492188,508875
2024-01-26,MSCI,557.0900268554688,559.3300170898438,544.3599853515625,549.2899780273438,547.755615234375,561560
2024-01-29,MSCI,542.3800048828125,551.47998046875,542.3800048828125,550.9500122070312,549.4110107421875,683667
2024-01-30,MSCI,580.1400146484375,617.3900146484375,580.1400146484375,602.239990234375,600.5577392578125,1307323
2024-01-31,MSCI,600.0,612.530029296875,596.625,598.6199951171875,596.9478759765625,817808
2024-02-01,MSCI,598.9400024414062,604.2999877929688,584.4099731445312,604.2999877929688,602.6119995117188,785890
2024-02-02,MSCI,603.3599853515625,604.5800170898438,590.6699829101562,593.0599975585938,591.4033813476562,576880
2024-02-05,MSCI,590.8499755859375,592.3875122070312,582.4299926757812,583.3900146484375,581.7604370117188,715406
2024-02-06,MSCI,586.9299926757812,586.9299926757812,579.3400268554688,582.0,580.374267578125,469078
2024-02-07,MSCI,585.0800170898438,591.489990234375,578.35009765625,590.6300048828125,588.9801635742188,475354
2024-02-08,MSCI,586.4299926757812,588.47998046875,581.25,585.5,583.864501953125,515317
