Date,Symbol,Open,High,Low,Close,Adj Close,Volume
2024-08-21,DHR,272.010009765625,273.75,269.7200012207031,271.1000061035156,270.835693359375,1455100
2024-08-22,DHR,272.2300109863281,272.2300109863281,267.25,267.8299865722656,267.5688781738281,1662800
2024-08-23,DHR,269.25,270.7300109863281,266.32000732421875,269.4800109863281,269.21728515625,1464000
2024-08-26,DHR,269.92999267578125,270.3299865722656,267.3800048828125,268.07000732421875,267.80865478515625,1252200
2024-08-27,DHR,268.6700134277344,269.54998779296875,267.1700134277344,268.82000732421875,268.55792236328125,1552500
2024-08-28,DHR,268.0299987792969,268.9700012207031,265.2099914550781,266.05999755859375,265.80059814453125,1693000
2024-08-29,DHR,267.0299987792969,268.5400085449219,265.010009765625,267.0199890136719,266.7596435546875,1904000
2024-08-30,DHR,268.29998779296875,269.30999755859375,265.5899963378906,269.30999755859375,269.04742431640625,4600100
2024-09-03,DHR,267.04998779296875,269.20001220703125,262.5899963378906,264.2300109863281,263.972412109375,2325500
2024-09-04,DHR,262.239990234375,265.1199951171875,261.0799865722656,264.489990234375,264.23211669921875,1732800
2024-09-05,DHR,264.3299865722656,265.9599914550781,261.5899963378906,264.7099914550781,264.451904296875,1764100
2024-09-06,DHR,265.5199890136719,270.1099853515625,265.07000732421875,266.20001220703125,265.94049072265625,3324700
2024-09-09,DHR,267.6199951171875,273.17999267578125,266.2799987792969,273.0899963378906,272.8237609863281,3223900
2024-09-10,DHR,273.0,275.0299987792969,270.42999267578125,274.7200012207031,274.4521484375,2267600
2024-09-11,DHR,273.7799987792969,273.7799987792969,268.3299865722656,271.9800109863281,271.71484375,2536300
2024-09-12,DHR,271.7799987792969,273.0299987792969,267.55999755859375,272.489990234375,272.2243347167969,2606500
2024-09-13,DHR,272.8999938964844,274.9100036621094,271.30999755859375,274.25,273.98260498046875,2248500
2024-09-16,DHR,276.69000244140625,278.2799987792969,275.5,276.0299987792969,275.7608947753906,1904500
2024-09-17,DHR,275.8999938964844,276.42999267578125,271.05999755859375,272.4700012207031,272.204345703125,2158500
2024-09-18,DHR,271.67999267578125,275.8699951171875,268.0400085449219,271.8999938964844,271.6349182128906,2477900
2024-09-19,DHR,275.44000244140625,278.2900085449219,273.6000061035156,276.42999267578125,276.1604919433594,3294000
2024-09-20,DHR,275.2799987792969,275.2799987792969,270.260009765625,272.6300048828125,272.36419677734375,9267300
2024-09-23,DHR,273.7300109863281,274.9100036621094,271.8299865722656,273.1499938964844,272.8836975097656,1954600
2024-09-24,DHR,272.5400085449219,275.7300109863281,271.0400085449219,274.20001220703125,273.93267822265625,2834400
2024-09-25,DHR,276.1700134277344,276.2099914550781,266.8599853515625,267.8800048828125,267.61883544921875,2535400
2024-09-26,DHR,272.8500061035156,279.8999938964844,270.9100036621094,276.92999267578125,276.6600036621094,2713500
2024-09-27,DHR,277.489990234375,279.5899963378906,275.3900146484375,275.44000244140625,275.44000244140625,1337400
2024-09-30,DHR,275.7300109863281,278.3299865722656,273.739990234375,278.0199890136719,278.0199890136719,1500600
2024-10-01,DHR,278.6199951171875,278.6199951171875,273.0199890136719,274.55999755859375,274.55999755859375,1367200
2024-10-02,DHR,274.489990234375,275.6000061035156,271.0299987792969,273.9100036621094,273.9100036621094,1111700
2024-10-03,DHR,272.8599853515625,273.29998779296875,269.57000732421875,270.5199890136719,270.5199890136719,1332000
2024-10-04,DHR,271.55999755859375,272.55999755859375,268.6499938964844,270.0299987792969,270.0299987792969,1132700
2024-10-07,DHR,268.5,270.5,267.4700012207031,268.7900085449219,268.7900085449219,1153200
2024-10-08,DHR,266.9800109863281,270.3500061035156,266.5,268.80999755859375,268.80999755859375,1431900
2024-10-09,DHR,269.7799987792969,270.4800109863281,266.82000732421875,269.2300109863281,269.2300109863281,1508000
2024-10-10,DHR,268.3699951171875,269.1199951171875,265.5,266.45001220703125,266.45001220703125,1531700
2024-10-11,DHR,267.6400146484375,272.1499938964844,267.1199951171875,270.3299865722656,270.3299865722656,1747200
2024-10-14,DHR,270.3999938964844,272.30999755859375,268.8699951171875,271.55999755859375,271.55999755859375,1901400
2024-10-15,DHR,272.3800048828125,275.5199890136719,271.80999755859375,272.67999267578125,272.67999267578125,1905400
2024-10-16,DHR,271.0,271.82000732421875,266.29998779296875,268.0299987792969,268.0299987792969,2820000
2024-10-17,DHR,277.5,279.4100036621094,270.9700012207031,271.9800109863281,271.9800109863281,3222100
2024-10-18,DHR,272.5299987792969,275.510009765625,271.30999755859375,274.3800048828125,274.3800048828125,1949800
2024-10-21,DHR,273.1000061035156,274.2099914550781,270.2900085449219,272.0899963378906,272.0899963378906,2359600
2024-10-22,DHR,264.0299987792969,269.239990234375,260.6099853515625,261.2799987792969,261.2799987792969,4496400
2024-10-23,DHR,258.44000244140625,260.8800048828125,254.1999969482422,256.0,256.0,4717000
2024-10-24,DHR,255.25,255.6999969482422,247.82000732421875,248.0,248.0,3989300
2024-10-25,DHR,250.3000030517578,250.3800048828125,244.88999938964844,245.38999938964844,245.38999938964844,3226900
2024-10-28,DHR,246.1199951171875,247.35000610351562,243.02999877929688,244.1199951171875,244.1199951171875,2031600
2024-10-29,DHR,243.17999267578125,244.94000244140625,241.75999450683594,242.69000244140625,242.69000244140625,3547200
2024-10-30,DHR,242.13999938964844,244.4199981689453,241.10000610351562,242.32000732421875,242.32000732421875,2553300
2024-10-31,DHR,243.88999938964844,248.5,242.33999633789062,245.66000366210938,245.66000366210938,4948800
2024-11-01,DHR,248.9600067138672,252.9499969482422,247.27000427246094,247.75999450683594,247.75999450683594,2638500
2024-11-04,DHR,248.77999877929688,251.47000122070312,245.99000549316406,247.17999267578125,247.17999267578125,1836200
2024-11-05,DHR,245.66000366210938,250.82000732421875,245.32000732421875,250.07000732421875,250.07000732421875,1697300
2024-11-06,DHR,252.07000732421875,252.94000244140625,245.14999389648438,247.75999450683594,247.75999450683594,2930300
2024-11-07,DHR,249.6999969482422,250.0399932861328,245.74000549316406,246.10000610351562,246.10000610351562,2528000
2024-11-08,DHR,247.0500030517578,247.1300048828125,244.1199951171875,245.38999938964844,245.38999938964844,2941100
2024-11-11,DHR,245.0,246.14999389648438,241.42999267578125,243.25,243.25,3475300
2024-11-12,DHR,244.50999450683594,244.50999450683594,239.2899932861328,239.60000610351562,239.60000610351562,3077000
2024-11-13,DHR,239.60000610351562,242.05999755859375,238.97000122070312,241.52999877929688,241.52999877929688,2133700
2024-11-14,DHR,240.58999633789062,240.94000244140625,237.30999755859375,239.3800048828125,239.3800048828125,3154300
2024-11-15,DHR,236.14999389648438,237.42999267578125,229.0,230.5,230.5,5435800
2024-11-18,DHR,230.0,230.72999572753906,228.25,230.05999755859375,230.05999755859375,3932700
2024-11-19,DHR,229.66000366210938,231.91000366210938,228.72999572753906,230.83999633789062,230.83999633789062,2608200
2024-11-20,DHR,229.5,233.72999572753906,228.88999938964844,233.10000610351562,233.10000610351562,2662100
2024-11-21,DHR,233.9199981689453,235.17999267578125,230.3800048828125,235.0500030517578,235.0500030517578,2537000
2024-11-22,DHR,234.49000549316406,236.92999267578125,234.49000549316406,235.83999633789062,235.83999633789062,2330100
2024-11-25,DHR,236.1699981689453,239.3800048828125,235.4499969482422,237.67999267578125,237.67999267578125,4460500
2024-11-26,DHR,237.5,238.10000610351562,233.14999389648438,236.5800018310547,236.5800018310547,2377700
2024-11-27,DHR,237.25,240.9499969482422,235.6699981689453,238.8300018310547,238.8300018310547,2271400
2024-11-29,DHR,239.52999877929688,241.61000061035156,238.3000030517578,239.69000244140625,239.69000244140625,1931400
2024-12-02,DHR,239.41000366210938,241.5800018310547,238.1999969482422,241.2899932861328,241.2899932861328,2520200
2024-12-03,DHR,240.66000366210938,241.6699981689453,238.8699951171875,240.8699951171875,240.8699951171875,3035300
