Date,Symbol,Open,High,Low,Close,Adj Close,Volume
2024-04-16,ADNT,28.889999389648438,28.915000915527344,28.350000381469727,28.639999389648438,28.639999389648438,1046300
2024-04-17,ADNT,28.829999923706055,28.924999237060547,27.979999542236328,28.110000610351562,28.110000610351562,1146600
2024-04-18,ADNT,28.200000762939453,28.459999084472656,27.729999542236328,28.020000457763672,28.020000457763672,1175400
2024-04-19,ADNT,27.8799991607666,28.899999618530273,27.760000228881836,28.829999923706055,28.829999923706055,1054900
2024-04-22,ADNT,28.950000762939453,29.174999237060547,28.59000015258789,28.989999771118164,28.989999771118164,847700
2024-04-23,ADNT,28.959999084472656,29.18000030517578,28.799999237060547,28.940000534057617,28.940000534057617,832100
2024-04-24,ADNT,28.90999984741211,29.809999465942383,28.709999084472656,29.690000534057617,29.690000534057617,1179800
2024-04-25,ADNT,29.299999237060547,29.670000076293945,29.114999771118164,29.40999984741211,29.40999984741211,933100
2024-04-26,ADNT,29.479999542236328,30.700000762939453,29.360000610351562,30.420000076293945,30.420000076293945,1009400
2024-04-29,ADNT,30.75,31.190000534057617,30.645000457763672,30.75,30.75,1187300
2024-04-30,ADNT,30.149999618530273,30.325000762939453,29.579999923706055,29.8700008392334,29.8700008392334,885500
2024-05-01,ADNT,29.739999771118164,30.06999969482422,28.950000762939453,29.440000534057617,29.440000534057617,1294200
2024-05-02,ADNT,29.969999313354492,30.440000534057617,29.760000228881836,30.219999313354492,30.219999313354492,1071300
2024-05-03,ADNT,30.3700008392334,30.889999389648438,26.969999313354492,27.40999984741211,27.40999984741211,2258100
2024-05-06,ADNT,27.700000762939453,28.260000228881836,27.030000686645508,28.1200008392334,28.1200008392334,1764300
2024-05-07,ADNT,27.979999542236328,28.530000686645508,27.739999771118164,27.739999771118164,27.739999771118164,1292800
2024-05-08,ADNT,27.469999313354492,28.610000610351562,27.350000381469727,28.559999465942383,28.559999465942383,1028900
2024-05-09,ADNT,28.6299991607666,29.059999465942383,28.510000228881836,28.899999618530273,28.899999618530273,994500
2024-05-10,ADNT,29.079999923706055,29.209999084472656,28.299999237060547,28.90999984741211,28.90999984741211,1012200
2024-05-13,ADNT,29.350000381469727,30.049999237060547,29.350000381469727,29.469999313354492,29.469999313354492,1010700
2024-05-14,ADNT,30.100000381469727,30.290000915527344,29.450000762939453,29.719999313354492,29.719999313354492,1103100
2024-05-15,ADNT,30.049999237060547,30.190000534057617,29.219999313354492,29.56999969482422,29.56999969482422,1094800
2024-05-16,ADNT,29.670000076293945,29.704999923706055,29.350000381469727,29.639999389648438,29.639999389648438,778900
2024-05-17,ADNT,29.469999313354492,29.520000457763672,29.040000915527344,29.1200008392334,29.1200008392334,935100
2024-05-20,ADNT,29.139999389648438,29.280000686645508,28.739999771118164,28.860000610351562,28.860000610351562,690000
2024-05-21,ADNT,28.649999618530273,28.709999084472656,28.170000076293945,28.219999313354492,28.219999313354492,778900
2024-05-22,ADNT,28.020000457763672,28.34000015258789,27.719999313354492,28.049999237060547,28.049999237060547,756600
2024-05-23,ADNT,28.049999237060547,28.149999618530273,26.790000915527344,26.920000076293945,26.920000076293945,956400
2024-05-24,ADNT,26.950000762939453,27.270000457763672,26.790000915527344,27.239999771118164,27.239999771118164,833700
2024-05-28,ADNT,27.350000381469727,27.709999084472656,27.219999313354492,27.40999984741211,27.40999984741211,1031200
2024-05-29,ADNT,26.93000030517578,27.165000915527344,26.780000686645508,27.030000686645508,27.030000686645508,646700
2024-05-30,ADNT,27.149999618530273,27.690000534057617,27.049999237060547,27.68000030517578,27.68000030517578,577100
2024-05-31,ADNT,27.68000030517578,28.40999984741211,27.420000076293945,28.239999771118164,28.239999771118164,1003500
2024-06-03,ADNT,28.299999237060547,28.479999542236328,27.479999542236328,28.09000015258789,28.09000015258789,1086000
2024-06-04,ADNT,27.760000228881836,28.209999084472656,27.690000534057617,28.1299991607666,28.1299991607666,1345300
2024-06-05,ADNT,28.350000381469727,28.3799991607666,27.780000686645508,28.040000915527344,28.040000915527344,1319200
2024-06-06,ADNT,27.850000381469727,28.010000228881836,27.1299991607666,27.31999969482422,27.31999969482422,1309400
2024-06-07,ADNT,26.989999771118164,27.920000076293945,26.829999923706055,27.8799991607666,27.8799991607666,1186900
2024-06-10,ADNT,27.389999389648438,28.110000610351562,26.940000534057617,27.850000381469727,27.850000381469727,1395400
2024-06-11,ADNT,27.65999984741211,27.790000915527344,26.75,27.239999771118164,27.239999771118164,1021100
2024-06-12,ADNT,27.8700008392334,28.459999084472656,27.350000381469727,27.639999389648438,27.639999389648438,988800
2024-06-13,ADNT,27.360000610351562,27.579999923706055,26.489999771118164,26.520000457763672,26.520000457763672,1153800
2024-06-14,ADNT,26.0,26.010000228881836,24.899999618530273,25.15999984741211,25.15999984741211,1473100
2024-06-17,ADNT,25.239999771118164,25.770000457763672,24.950000762939453,25.600000381469727,25.600000381469727,1042600
2024-06-18,ADNT,25.639999389648438,25.790000915527344,25.09000015258789,25.360000610351562,25.360000610351562,860800
2024-06-20,ADNT,25.209999084472656,25.600000381469727,25.06999969482422,25.299999237060547,25.299999237060547,590000
2024-06-21,ADNT,25.200000762939453,25.610000610351562,25.049999237060547,25.43000030517578,25.43000030517578,1558700
2024-06-24,ADNT,25.649999618530273,26.18000030517578,25.479999542236328,25.5,25.5,734000
2024-06-25,ADNT,25.31999969482422,25.450000762939453,24.790000915527344,24.889999389648438,24.889999389648438,693200
2024-06-26,ADNT,24.59000015258789,24.809999465942383,24.219999313354492,24.420000076293945,24.420000076293945,868900
2024-06-27,ADNT,24.43000030517578,25.200000762939453,24.270000457763672,24.739999771118164,24.739999771118164,1401100
2024-06-28,ADNT,24.969999313354492,25.094999313354492,24.59000015258789,24.709999084472656,24.709999084472656,1470900
2024-07-01,ADNT,25.399999618530273,25.399999618530273,24.43000030517578,24.670000076293945,24.670000076293945,1251400
2024-07-02,ADNT,24.719999313354492,24.979999542236328,24.469999313354492,24.860000610351562,24.860000610351562,904600
2024-07-03,ADNT,24.989999771118164,24.989999771118164,24.65999984741211,24.709999084472656,24.709999084472656,425300
2024-07-05,ADNT,24.600000381469727,24.67300033569336,24.15999984741211,24.170000076293945,24.170000076293945,758300
2024-07-08,ADNT,24.43000030517578,24.75,23.950000762939453,23.959999084472656,23.959999084472656,1022300
2024-07-09,ADNT,23.850000381469727,23.899999618530273,23.280000686645508,23.40999984741211,23.40999984741211,1555300
2024-07-10,ADNT,23.34000015258789,23.540000915527344,22.934999465942383,23.239999771118164,23.239999771118164,1357000
2024-07-11,ADNT,23.84000015258789,24.469999313354492,23.579999923706055,24.170000076293945,24.170000076293945,1127300
2024-07-12,ADNT,24.450000762939453,24.510000228881836,24.0049991607666,24.06999969482422,24.06999969482422,784600
2024-07-15,ADNT,24.049999237060547,24.530000686645508,23.850000381469727,24.43000030517578,24.43000030517578,1135800
2024-07-16,ADNT,24.6200008392334,25.399999618530273,24.5,25.329999923706055,25.329999923706055,1065100
2024-07-17,ADNT,25.079999923706055,25.665000915527344,24.770000457763672,25.440000534057617,25.440000534057617,1499600
2024-07-18,ADNT,25.459999084472656,26.049999237060547,25.190000534057617,25.459999084472656,25.459999084472656,1166100
2024-07-19,ADNT,24.850000381469727,25.100000381469727,23.81999969482422,24.5,24.5,1294800
2024-07-22,ADNT,24.68000030517578,25.149999618530273,24.190000534057617,25.1299991607666,25.1299991607666,1025400
2024-07-23,ADNT,24.959999084472656,25.579999923706055,24.81999969482422,25.479999542236328,25.479999542236328,1224500
2024-07-24,ADNT,25.09000015258789,25.920000076293945,25.09000015258789,25.3799991607666,25.3799991607666,1846300
2024-07-25,ADNT,25.299999237060547,25.774999618530273,25.059999465942383,25.100000381469727,25.100000381469727,1988200
2024-07-26,ADNT,25.5,25.600000381469727,24.75,25.06999969482422,25.06999969482422,2662200
2024-07-29,ADNT,25.06999969482422,25.344999313354492,24.760000228881836,25.170000076293945,25.170000076293945,1415000
